/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_15_451.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_15_451.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_15_451.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_15_521.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_15_521.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_15_521.jpg,0,1,0,30.19028
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_15_599.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_15_599.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_15_599.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_15_675.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_15_675.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_15_675.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_15_752.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_15_752.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_15_752.jpg,0,1,0,30.19029
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_15_827.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_15_827.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_15_827.jpg,0.05,1,0,30.18973
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_15_904.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_15_904.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_15_904.jpg,0.25,1,0,30.17479
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_15_981.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_15_981.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_15_981.jpg,0,1,0,30.18877
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_054.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_054.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_054.jpg,0,1,0,30.19
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_122.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_122.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_122.jpg,0,1,0,30.19013
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_203.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_203.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_203.jpg,0,1,0,30.19029
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_272.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_272.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_272.jpg,0,1,0,30.19029
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_342.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_342.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_342.jpg,0,1,0,30.19016
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_412.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_412.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_412.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_481.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_481.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_481.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_553.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_553.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_553.jpg,-0.15,1,0,30.1842
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_626.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_626.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_626.jpg,-0.35,1,0,30.16346
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_695.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_695.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_695.jpg,0,1,0,30.18813
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_763.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_763.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_763.jpg,0,1,0,30.18995
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_833.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_833.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_833.jpg,0,1,0,30.1902
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_905.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_905.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_905.jpg,0,1,0,30.19027
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_16_975.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_16_975.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_16_975.jpg,0,1,0,30.19031
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_049.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_049.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_049.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_123.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_123.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_123.jpg,-0.15,1,0,30.18439
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_204.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_204.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_204.jpg,0,1,0,30.18466
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_272.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_272.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_272.jpg,0,1,0,30.18991
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_340.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_340.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_340.jpg,0,1,0,30.1902
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_407.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_407.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_407.jpg,0,1,0,30.19026
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_474.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_474.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_474.jpg,0,1,0,30.19027
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_546.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_546.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_546.jpg,0,1,0,30.19025
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_623.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_623.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_623.jpg,0,1,0,30.19027
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_696.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_696.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_696.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_769.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_769.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_769.jpg,0,1,0,30.19037
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_840.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_840.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_840.jpg,0,1,0,30.19028
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_918.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_918.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_918.jpg,0,1,0,30.19029
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_17_984.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_17_984.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_17_984.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_057.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_057.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_057.jpg,0,1,0,30.19028
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_127.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_127.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_127.jpg,0,1,0,30.19028
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_198.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_198.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_198.jpg,0,1,0,30.19032
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_266.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_266.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_266.jpg,0,1,0,30.19027
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_335.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_335.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_335.jpg,0,1,0,30.19035
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_415.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_415.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_415.jpg,-0.1,1,0,30.18769
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_486.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_486.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_486.jpg,-0.3,1,0,30.16925
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_558.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_558.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_558.jpg,0,1,0,30.18994
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_628.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_628.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_628.jpg,0,1,0,30.19008
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_702.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_702.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_702.jpg,0,1,0,30.19027
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_772.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_772.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_772.jpg,0,1,0,30.19029
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_845.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_845.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_845.jpg,0,1,0,30.19031
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_914.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_914.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_914.jpg,0,1,0,30.19028
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_18_989.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_18_989.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_18_989.jpg,0,1,0,30.19029
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_061.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_061.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_061.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_133.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_133.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_133.jpg,0,1,0,30.19028
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_202.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_202.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_202.jpg,0,1,0,30.19029
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_274.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_274.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_274.jpg,0,1,0,30.19028
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_367.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_367.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_367.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_442.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_442.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_442.jpg,0,1,0,30.19031
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_519.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_519.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_519.jpg,0,1,0,30.19028
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_591.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_591.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_591.jpg,0,1,0,30.19029
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_663.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_663.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_663.jpg,0,1,0,30.19028
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_735.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_735.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_735.jpg,0,1,0,30.19031
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_805.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_805.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_805.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_879.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_879.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_879.jpg,0,1,0,30.19031
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_19_948.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_19_948.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_19_948.jpg,0,1,0,30.19028
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_20_016.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_20_016.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_20_016.jpg,0,1,0,30.1903
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_20_086.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_20_086.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_20_086.jpg,0,1,0,30.19031
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_20_159.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_20_159.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_20_159.jpg,0,1,0,30.19031
/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/center_2019_07_07_23_40_20_229.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/left_2019_07_07_23_40_20_229.jpg,/Users/muhammadkhan/Desktop/Oh yeah/14. Behavioural Cloning/IMG/IMG/right_2019_07_07_23_40_20_229.jpg,0,1,0,30.19031
